dateTime,Temperature,Humidity,Dew.Point,Wind.Speed,T.MIN-02,T.MIN-03,T.MIN-07,T.MIN-09,T.MIN-10,T.Mintaro_at_met_station,T.MIN-05,T.MIN-08
2017/9/7 9:00,8.974,91.1,7.6,6.7,9.1824,9.584,9.9975,9.7261,9.8333,10.0338,9.7283,9.6445
2017/9/7 10:00,9.605,89.3,7.9,7.5,10.1232,10.7765,11.1889,10.8562,10.899,11.2867,11.6091,10.8979
2017/9/7 11:00,10.846,76.5,6.9,11.9,11.4399,11.4668,12.3173,11.8605,11.9646,11.412,12.2985,11.7751
2017/9/7 12:00,11.612,71.3,6.6,10.7,13.195,13.4739,13.5708,13.9309,13.5311,13.1031,13.6771,13.9049
2017/9/7 13:00,12.088,72.1,7.2,12.3,13.7589,13.7875,13.8841,13.5545,13.7817,13.3536,14.5542,13.6544
2017/9/7 14:00,11.819,74.1,7.4,15.5,14.6361,14.101,14.1347,13.8681,14.1576,13.5414,12.9879,13.8423
2017/9/7 15:00,12.76,77.6,8.9,15.5,17.0787,16.608,15.4503,15.0597,14.8466,14.8563,15.5564,15.7834
2017/9/7 16:00,10.395,94.4,9.5,12.3,10.8756,11.0903,10.9381,10.5423,10.5856,10.4097,11.1703,10.5846
2017/9/7 17:00,10.106,89,8.4,13.5,10.8129,10.7138,10.9381,11.0445,10.9617,9.9085,11.2957,11.2112
2017/9/7 18:00,10.999,86,8.8,4.8,11.6907,12.2823,13.1948,14.2445,14.9718,11.9758,14.3036,14.218
2017/9/7 19:00,9.296,95.4,8.6,11.1,8.9315,9.019,9.1194,8.9725,9.0808,8.9059,8.8503,9.0176
2017/9/7 20:00,8.494,97.2,8.1,9.9,7.7395,7.8887,8.053,7.9046,8.0147,7.8405,7.9722,8.0145
2017/9/7 21:00,8.055,95.7,7.4,6.3,7.363,7.5747,7.6137,7.3392,7.5756,7.5272,7.3449,7.5756
2017/9/7 22:00,8.151,96.9,7.7,10.7,7.2375,7.3863,7.3,7.0878,7.1992,7.5272,7.5958,7.5129
2017/9/7 23:00,7.78,97.8,7.5,7.5,6.9237,6.9466,6.7352,6.5222,6.5091,6.963,6.9057,6.8859
2017/9/8 0:00,8.118,97.8,7.8,7.5,7.4885,7.5119,7.551,7.5277,7.5129,7.6525,7.784,7.6383
2017/9/8 1:00,8.35,96,7.7,9.1,7.9905,8.1399,8.053,7.9046,7.8892,8.3419,8.0349,8.0772
2017/9/8 2:00,8.297,97.5,7.9,7.9,8.0532,8.2027,8.1784,7.9046,7.952,8.3419,8.0977,8.1399
2017/9/8 3:00,8.26,98.4,8,8.7,7.8022,7.9515,7.7392,7.5905,7.6383,8.0286,7.9095,7.8891
2017/9/8 4:00,8.216,97.5,7.8,10.3,7.9277,8.0771,7.9275,7.7162,7.7011,8.2166,7.9722,7.8891
2017/9/8 5:00,7.999,98.1,7.7,9.5,7.4257,7.5119,7.551,7.3392,7.3874,7.6525,7.1566,7.4502
2017/9/8 6:00,7.392,99,7.2,6.7,6.2961,6.1927,6.4214,6.4594,6.3836,6.5242,6.341,6.5096
2017/9/8 7:00,8.007,97.5,7.6,7.5,7.4885,7.5747,7.551,7.4648,7.5129,7.7152,7.7213,7.5129
2017/9/8 8:00,8.436,100,8.4,5.6,8.4924,8.5795,8.6176,8.3444,8.5164,8.6553,8.5995,8.3907
2017/9/8 9:00,9.253,97.5,8.9,6.3,9.496,9.7096,9.7467,9.5377,9.7079,9.6579,9.9164,9.5818
2017/9/8 10:00,10.514,89.6,8.9,9.9,10.9383,11.404,10.8754,10.9818,11.2125,11.412,13.1132,11.2739
2017/9/8 11:00,11.734,84,9.1,11.1,13.5083,14.5398,14.8865,13.4918,14.6587,14.1676,14.4916,13.8423
2017/9/8 12:00,13.373,79.1,9.8,9.5,14.6987,16.796,19.3321,18.444,18.4779,17.2974,16.9966,17.4735
2017/9/8 13:00,12.969,79.9,9.6,11.9,13.9469,16.608,15.1371,18.1308,18.2276,15.9205,17.3723,16.9728
2017/9/8 14:00,13.605,79.1,10,11.9,17.83,20.0524,18.3307,18.3187,17.4138,18.1735,15.9321,17.4735
2017/9/8 15:00,12.973,77,9,14.3,14.6987,14.7906,14.8865,14.4326,14.6587,14.5432,14.3036,14.3433
2017/9/8 16:00,13.814,70.5,8.5,10.7,18.456,18.7376,17.9551,17.7548,16.7252,15.9831,16.8714,18.9754
2017/9/8 17:00,13.194,70.5,7.9,9.5,16.5151,15.292,14.5733,14.3699,14.6587,15.5449,17.4975,14.719
2017/9/8 18:00,12.092,76.7,8.1,7.9,13.6963,14.2891,13.6334,14.3072,13.7817,13.7293,12.6746,15.6582
2017/9/8 19:00,8.706,89.9,7.1,3.6,7.363,7.135,6.6724,6.7736,7.011,7.4018,6.592,6.8231
2017/9/8 20:00,5.96,96,5.4,0,2.717,2.8611,3.3448,2.6235,2.3035,4.1416,2.8256,3.2473
2017/9/8 21:00,4.688,99.6,4.6,1.2,1.272,1.4773,1.0203,0.5467,0.7334,2.8245,1.3182,0.9877
2017/9/8 22:00,3.446,98.1,3.2,0,-0.1106,0.0301,-0.6138,-1.2793,-1.1515,1.6326,-0.6295,-0.8961
2017/9/8 23:00,2.417,100,2.4,0,-1.2421,-1.1029,-1.2425,-1.2793,-1.1515,0.8797,-1.1951,-1.0217
2017/9/9 0:00,1.759,100,1.8,0,-1.1792,-0.7882,-0.4252,-1.3423,-1.2144,0.2522,-1.1323,-0.7077
2017/9/9 1:00,0.872,100,0.9,0,-0.9906,-1.04,-1.1796,-1.4683,-1.5286,-0.6891,-1.1323,-1.0845
2017/9/9 2:00,0.22,100,0.2,0,-1.1792,-0.6623,-0.8024,-0.6496,-0.7117,-0.1243,-0.5667,-0.8333
2017/9/9 3:00,0.427,100,0.4,0,-0.802,-0.5364,-0.8024,-1.1534,-1.0887,-0.187,-0.818,-0.8961
2017/9/9 4:00,-0.265,100,-0.3,0,-1.5565,-1.5436,-1.9341,-2.1612,-1.9686,-1.1284,-1.698,-1.9639
2017/9/9 5:00,-0.331,100,-0.3,0,-1.5565,-1.7325,-2.563,-2.7913,-2.1571,-1.1284,-2.3266,-2.4036
2017/9/9 6:00,-1.108,100,-1.1,0,-2.4997,-2.2363,-2.8146,-2.9173,-2.7857,-2.3211,-2.6409,-2.5921
2017/9/9 7:00,-0.566,100,-0.6,0,-0.8649,-0.4734,-0.3624,-0.8385,-0.9002,-0.3125,-0.064,-0.5821
2017/9/9 8:00,1.123,100,1.1,0,-0.802,0.3448,0.8318,-0.1458,0.2936,1.8208,0.313,0.2342
2017/9/9 9:00,5.99,96.6,5.5,0,5.4173,7.0094,6.9235,6.8365,6.5091,7.7152,7.3449,7.074
2017/9/9 10:00,8.406,85.2,6.1,4.8,8.8687,8.7051,8.8058,8.6585,8.7046,8.3419,8.474,8.7669
2017/9/9 11:00,9.49,77.6,5.8,6.3,11.6907,10.7138,10.4365,10.354,10.9617,9.4699,10.5434,10.7726
2017/9/9 12:00,11.351,70.7,6.2,5.2,14.4481,13.4739,14.1974,13.8054,14.2202,12.6021,13.7398,14.2807
2017/9/9 13:00,12.518,68.3,6.8,6.3,15.3252,14.9786,14.8865,15.4359,15.786,14.0424,15.4311,15.7834
2017/9/9 14:00,14.371,64.9,7.9,4.8,17.2665,18.7376,18.2681,17.6922,18.165,17.4226,19.6881,18.3497
2017/9/9 15:00,15.999,58,7.7,2.8,18.5811,20.4905,18.2055,17.8175,18.2902,17.4852,19.25,19.038
2017/9/9 16:00,15.595,56.2,6.9,2.8,15.8262,16.6706,17.3916,17.5669,17.7268,15.9831,16.4331,17.849
2017/9/9 17:00,15.993,55.4,7.1,4.8,17.4543,19.5516,18.7062,20.135,20.3551,19.1746,20.6892,19.7262
2017/9/9 18:00,14.167,62.4,7.1,0.8,11.9414,14.4144,13.5081,14.6207,14.4708,14.1676,16.621,15.22
2017/9/9 19:00,9.469,87.5,7.5,0,5.6684,6.5697,6.4841,6.208,6.3209,6.5242,6.0272,6.7604
2017/9/9 20:00,6.58,94.4,5.8,0,2.7799,3.6786,2.968,2.8123,2.9315,4.6433,2.7628,3.3101
2017/9/9 21:00,4.426,100,4.4,0,0.5179,1.729,1.9,1.8685,1.7383,2.3227,1.8207,2.2431
2017/9/9 22:00,4.25,100,4.3,0,-0.0477,1.0369,2.277,1.7426,1.4871,2.6991,1.067,2.4942
2017/9/9 23:00,3.325,100,3.3,0,-0.1106,0.5335,1.0203,-0.2088,0.1051,2.1345,-0.0011,0.7993
2017/9/10 0:00,2.8,100,2.8,0,0.5808,0.7852,0.329,-0.6496,-0.4603,2.1972,0.1874,-0.0797
2017/9/10 1:00,3.409,100,3.4,0.4,2.1517,2.6096,1.8372,1.1132,1.4871,2.5109,1.8207,1.8665
2017/9/10 2:00,4.977,91.4,3.7,3.6,2.8427,3.3642,2.7795,2.7494,2.9315,3.5144,3.1396,2.8708
2017/9/10 3:00,4.07,91.1,2.7,1.6,1.5862,2.358,2.8424,3.1268,3.1198,2.3854,2.386,2.9963
2017/9/10 4:00,2.302,97.5,1.9,0,-0.7392,1.0369,1.2089,1.0503,0.7962,1.2562,1.0041,1.0504
2017/9/10 5:00,2.515,96.3,2,3.2,1.0207,1.7919,1.7744,1.1762,0.7962,1.5699,1.2554,1.3643
2017/9/10 6:00,2.052,98.4,1.8,3.2,0.7065,1.5402,1.7744,1.6167,1.3615,1.5071,1.4439,1.6154
2017/9/10 7:00,1.343,98.7,1.2,0.4,-0.2363,0.8482,0.769,0.7356,0.7962,0.5032,0.5015,0.7993
2017/9/10 8:00,3.032,99.9,3,0.8,2.5914,3.3013,2.7795,2.6864,2.4919,3.3263,3.1396,2.808
2017/9/10 9:00,7.508,88.7,5.8,2.8,7.3002,8.5167,9.0567,8.0931,8.2656,8.1539,8.6622,8.4534
2017/9/10 10:00,10.745,71.6,5.8,4.8,9.8096,11.9059,12.2547,12.0487,12.3406,11.9758,13.8024,12.5896
2017/9/10 11:00,13.663,68.3,7.9,4.8,14.2602,15.1667,15.6382,16.7522,16.4121,15.2945,16.3079,16.5973
2017/9/10 12:00,15.495,64.7,8.9,5.2,16.8282,16.6706,17.016,16.8149,17.1634,16.609,16.6836,17.0354
2017/9/10 13:00,16.746,61.9,9.4,5.2,18.7063,18.675,18.8314,18.5693,18.916,18.2987,18.812,18.9128
2017/9/10 14:00,17.67,57.8,9.2,8.3,18.8315,19.9272,19.5198,19.4461,19.5418,18.9869,19.6881,19.7887
2017/9/10 15:00,19.628,53.6,9.9,6.7,20.6462,21.8046,21.0215,21.0114,20.7305,22.3645,22.5656,21.7902
2017/9/10 16:00,18.908,55.7,9.8,4.4,19.0193,19.8646,19.7076,19.8845,19.6043,19.4248,19.7507,20.1015
2017/9/10 17:00,19.018,51.7,8.8,3.6,17.0787,18.5498,18.5185,18.7572,19.2289,18.4238,18.9997,18.9754
2017/9/10 18:00,17.983,58.6,9.7,0,15.1999,16.1067,16.4524,16.2508,16.6,16.4212,17.9357,16.785
2017/9/10 19:00,14.761,73.6,10.1,0,9.935,11.3413,11.1889,11.2329,11.2125,11.412,10.418,11.3992
2017/9/10 20:00,11.722,82,8.7,0,7.6767,8.5167,8.4294,8.3444,8.5164,9.9711,7.7213,8.1399
2017/9/10 21:00,10.401,85.7,8.1,3.2,7.7395,8.2655,7.2372,6.3337,5.7561,9.0313,7.0939,6.9486
2017/9/10 22:00,8.4,91.4,7.1,2.8,6.1078,6.8838,6.8607,6.7108,6.5091,7.0257,6.7174,6.8859
2017/9/10 23:00,7.335,96.3,6.8,1.6,5.0406,6.1299,4.9776,4.3219,3.8104,6.2108,5.3996,4.6905
2017/9/11 0:00,7.77,95.1,7,3.6,6.5472,7.135,6.7979,6.5222,6.3836,7.2138,6.7174,6.635
2017/9/11 1:00,7.16,94.7,6.4,3.6,5.9823,6.6325,6.2958,5.8937,5.8816,6.3988,6.2782,6.1333
2017/9/11 2:00,7.158,93.5,6.2,2.4,6.045,6.6953,6.4214,6.208,6.0699,6.5242,6.2155,6.3841
2017/9/11 3:00,6.585,92.6,5.5,4.4,5.1034,5.9414,6.0448,6.0823,5.7561,5.96,6.0272,6.1333
2017/9/11 4:00,6.209,91.7,5,3.6,4.7267,6.0042,5.7937,5.5165,5.2541,5.3957,5.5879,5.6942
2017/9/11 5:00,6.08,93.8,5.2,2,4.9778,5.69,5.6054,5.3908,5.1286,5.6465,5.7134,5.5687
2017/9/11 6:00,7.184,91.4,5.9,2.4,6.2961,7.0722,7.1745,6.9621,6.6973,7.0257,6.9684,7.1367
2017/9/11 7:00,8.004,87.5,6,3.2,7.112,8.1399,7.7392,7.7162,7.6383,7.8405,7.5958,7.8264
2017/9/11 8:00,8.644,84.3,6.1,1.2,7.6767,8.5795,8.3667,8.1559,8.0147,8.4673,8.2231,8.328
2017/9/11 9:00,12.37,72.7,7.6,2.4,12.5056,13.7248,13.7588,13.4918,13.7817,13.8545,14.6795,13.7797
2017/9/11 10:00,17.593,53,7.9,9.1,16.3273,18.4245,19.1444,18.3813,18.6031,18.2361,18.6868,18.7251
2017/9/11 11:00,20.635,49.3,9.6,8.7,20.2082,21.9298,22.1474,21.4496,22.2941,21.6766,22.1278,21.7277
2017/9/11 12:00,21.748,41.6,8.1,10.3,22.0849,23.7437,24.3984,23.8899,23.8573,23.3024,22.7532,24.041
2017/9/11 13:00,22.028,40.6,8,12.3,22.1475,23.0557,23.5857,22.8889,23.0445,22.3645,23.1284,23.1658
2017/9/11 14:00,24.32,33.6,7.3,11.9,24.8984,26.869,27.0855,26.891,26.4822,26.3027,26.5037,27.3529
2017/9/11 15:00,24.405,30.9,6.1,13.1,28.4597,26.6815,26.5857,27.016,27.107,26.1152,26.6912,27.1655
2017/9/11 16:00,23.315,30.2,4.9,13.9,26.7731,25.2441,25.4609,25.3907,25.6699,24.6777,24.9414,26.0409
2017/9/11 17:00,22.609,29.3,3.8,10.3,24.6484,23.9312,23.148,23.8899,23.4197,23.0523,24.0037,23.916
2017/9/11 18:00,19.111,45.9,7.2,4,18.0804,18.4245,18.3933,18.0681,18.0398,18.0484,17.8105,18.4748
2017/9/11 19:00,17.019,53,7.4,2.4,15.7636,16.2947,16.0766,15.4986,15.4729,15.7327,15.8695,16.0965
2017/9/11 20:00,15.11,62.2,7.9,1.6,12.8189,13.0977,12.8814,12.488,12.2153,13.8545,12.8626,12.6522
2017/9/11 21:00,14.016,72.1,9.1,1.2,11.9414,12.4705,12.3173,12.0487,12.0272,13.1657,12.1732,12.4643
2017/9/11 22:00,12.117,63.6,5.4,0.4,10.1859,11.0903,9.5585,9.0981,8.8927,12.101,10.6688,9.8325
2017/9/11 23:00,14.644,61.9,7.4,7.9,13.9469,13.5367,13.4455,12.8644,12.7792,14.105,13.4265,13.2786
2017/9/12 0:00,10.837,80.8,7.7,0,7.1747,7.6375,7.049,6.5851,6.3836,8.6553,7.1566,7.1994
2017/9/12 1:00,9.689,83.1,7,0,6.1078,6.2555,6.4841,5.8937,5.7561,7.9032,6.2155,6.4469
2017/9/12 2:00,8.487,91.1,7.1,0,6.2961,6.3183,6.1075,5.768,5.6934,7.4018,6.0899,6.0078
2017/9/12 3:00,8.706,98.4,8.5,0.4,8.4924,8.6423,8.3039,8.0303,7.8892,9.0313,8.4113,8.2653
2017/9/12 4:00,9.842,89.3,8.2,1.2,9.4333,9.7096,9.2449,8.9097,8.6419,10.2218,9.2893,9.143
2017/9/12 5:00,10.858,86.9,8.8,0,9.496,9.3957,9.2449,8.9725,8.8927,10.0338,9.1012,9.143
2017/9/12 6:00,9.42,95.7,8.8,1.6,8.5551,8.7051,8.4921,8.4072,8.3283,9.0939,8.5367,8.5161
2017/9/12 7:00,9.032,98.1,8.7,0.4,8.3042,8.6423,8.3667,8.0931,8.0774,8.6553,8.474,8.328
2017/9/12 8:00,9.582,99.9,9.6,0,9.7469,9.9606,9.7467,9.6005,9.5198,10.2218,10.0418,9.7698
2017/9/12 9:00,11.59,90.5,10.1,4.4,11.8787,11.9687,11.8785,11.6722,11.8392,11.9131,11.7971,11.9004
2017/9/12 10:00,18.789,63.6,11.7,1.6,18.5811,21.9923,22.1474,21.074,21.5436,21.3014,21.5024,21.6651
2017/9/12 11:00,20.107,60.2,12.2,7.9,19.7702,21.1163,21.7096,21.1992,21.1684,20.8636,22.8158,21.3524
2017/9/12 12:00,21.261,50.9,10.7,8.3,22.7103,24.8066,26.3983,25.3907,25.7324,25.1152,25.1914,24.541
2017/9/12 13:00,22.761,49.9,11.8,7.9,24.0858,26.4316,27.2729,26.8285,26.8571,25.3652,27.0036,25.7284
2017/9/12 14:00,22.788,49.9,11.8,7.9,28.3347,25.9316,25.6484,25.5158,25.6699,25.1777,26.5037,25.9159
2017/9/12 15:00,22.526,53,12.5,10.7,28.8343,26.4941,25.8359,26.0784,26.1073,24.8652,27.0036,26.5407
2017/9/12 16:00,20.587,62.2,13.1,14.7,22.1475,21.1789,21.2092,22.3884,22.6693,20.801,20.7517,22.1654
2017/9/12 17:00,19.696,67.7,13.6,12.3,25.7734,23.9312,22.0223,23.3269,23.0445,21.4264,23.5036,22.7281
2017/9/12 18:00,18.569,71.6,13.3,10.7,20.7088,22.0549,20.2082,21.3244,19.5418,20.6759,21.8777,21.415
2017/9/12 19:00,15.943,82,12.9,8.3,15.0746,14.9786,15.1371,14.8716,14.6587,15.2945,14.8048,15.1573
2017/9/12 20:00,14.513,82.3,11.5,12.7,13.8216,13.7875,13.7588,13.5545,13.2805,13.8545,13.5518,13.6544
2017/9/12 21:00,13.439,84.3,10.8,15.9,13.195,13.2858,13.3828,13.1781,13.1552,13.4162,13.3012,13.4665
2017/9/12 22:00,12.003,84.3,9.4,14.7,11.1891,11.2785,11.3143,11.1073,10.9617,11.4747,11.1076,11.5872
2017/9/12 23:00,11.495,84.6,9,10.3,11.4399,11.5295,11.4397,11.2956,11.3378,11.3494,11.4211,11.4618
2017/9/13 0:00,9.836,86.3,7.7,8.7,8.9942,9.2701,8.8058,8.8469,8.7673,9.1566,8.913,9.2684
2017/9/13 1:00,9.493,87.2,7.5,8.7,8.6178,8.8307,8.5549,8.2816,8.2656,8.9059,8.7249,8.7669
2017/9/13 2:00,9.7,89.3,8,8.7,9.0569,9.019,8.6176,8.2816,8.3283,9.2819,8.5367,8.7669
2017/9/13 3:00,10.162,89.3,8.5,10.7,9.8723,9.8979,9.9348,9.4749,9.7706,9.9085,9.7283,10.0205
2017/9/13 4:00,10.225,90.2,8.7,16.3,9.9977,10.1489,10.1229,9.8517,10.0214,10.1591,9.9791,10.2085
2017/9/13 5:00,9.18,92.9,8.1,14.3,8.9942,9.019,8.8685,8.6585,8.6419,8.9686,8.913,8.8923
2017/9/13 6:00,8.374,94.7,7.6,13.1,7.8022,7.8259,7.8647,7.5905,7.7011,7.9032,7.7213,7.7637
2017/9/13 7:00,7.759,92,6.5,19.4,6.9237,6.9466,6.9862,6.6479,6.6973,6.6496,6.5292,6.7604
2017/9/13 8:00,7.251,95.7,6.6,21.4,6.6727,6.7581,6.9235,6.6479,6.6346,6.5242,6.7802,6.6977
2017/9/13 9:00,8.252,89,6.5,16.7,7.614,9.4585,9.8721,9.4749,8.2028,8.9686,9.6656,9.5818
2017/9/13 10:00,10.503,79.6,7.1,13.9,9.8723,12.5332,12.9441,12.8017,12.4659,11.9758,13.3639,11.9004
2017/9/13 11:00,7.927,81.7,5,15.1,7.112,7.7003,7.6765,7.3392,7.3874,6.9003,8.0349,7.4502
2017/9/13 12:00,11.163,77.3,7.3,19.4,12.5056,13.1604,14.1974,13.4918,14.4708,12.1637,13.4265,13.028
2017/9/13 13:00,9.253,86.9,7.2,15.1,9.6842,10.2117,10.1229,10.1029,10.5229,9.5952,11.4837,9.8952
2017/9/13 14:00,10.324,86,8.1,15.5,12.6936,13.4739,13.2575,14.0563,15.3476,11.9758,13.3639,12.9654
2017/9/13 15:00,8.941,82.3,6.1,18.2,11.1891,10.902,10.5619,10.9818,12.8419,10.4097,10.9196,10.5219
2017/9/13 16:00,9.616,71.3,4.7,15.1,10.5621,9.9606,10.4992,10.4168,11.2751,10.4724,9.2893,10.3339
2017/9/13 17:00,8.785,71.3,3.9,17.8,11.3145,11.0275,9.7467,10.354,10.2722,10.0338,10.9823,10.7099
2017/9/13 18:00,7.023,92.3,5.9,18.2,6.6099,7.135,6.7352,7.7162,6.9483,6.7123,7.7213,7.8891
2017/9/13 19:00,5.872,92,4.7,23.4,5.1662,5.1244,5.1659,4.8878,4.9403,5.0822,4.9602,5.0669
2017/9/13 20:00,5.606,89.9,4.1,11.5,4.35,4.5587,4.6636,4.3847,4.3126,4.706,4.3953,4.6905
2017/9/13 21:00,5.855,89,4.2,13.5,4.5383,4.6216,4.7892,4.5105,4.5637,4.9568,4.5208,5.0669
2017/9/13 22:00,6.004,92,4.8,19,5.3545,5.5015,5.5426,5.2022,5.3796,5.4584,5.2741,5.506
2017/9/13 23:00,5.829,93.5,4.9,13.9,4.9778,5.3129,5.3542,5.1393,5.2541,5.333,5.3996,5.4433
2017/9/14 0:00,5.787,95.1,5.1,15.1,4.9778,5.0615,5.1031,4.8249,4.8775,5.2703,4.8975,5.0042
2017/9/14 1:00,5.812,92.9,4.8,11.9,4.7895,4.873,4.9148,4.5734,4.5637,5.1449,4.5836,4.816
2017/9/14 2:00,6.266,91.1,4.9,9.5,5.4173,5.7528,5.6681,5.3279,5.4424,5.7719,5.5879,5.6942
2017/9/14 3:00,6.693,84.3,4.2,13.1,5.9823,6.3812,6.2331,5.8937,6.0699,6.4615,6.2155,6.3214
2017/9/14 4:00,6.485,86,4.3,8.7,5.9823,6.1927,6.1703,5.768,6.0071,6.2108,6.0899,6.1333
2017/9/14 5:00,6.787,83.7,4.2,9.9,6.2961,6.5068,6.6097,5.9565,6.3209,6.6496,6.2155,6.5096
2017/9/14 6:00,6.683,89,5,7.9,6.2961,6.444,6.4214,6.2708,6.3836,6.6496,6.341,6.5723
2017/9/14 7:00,6.43,89.6,4.8,2,5.9195,6.0042,6.1075,5.768,5.8816,6.0227,5.9017,6.2587
2017/9/14 8:00,6.782,88.1,4.9,1.2,6.5472,6.8209,6.7979,6.5851,6.6973,6.963,6.8429,6.8859
2017/9/14 9:00,8.719,78.5,5.2,5.9,9.3706,11.153,11.5651,10.354,10.8364,10.535,10.6688,10.6472
2017/9/14 10:00,10.214,77.3,6.4,14.3,10.6875,12.4705,12.8188,12.237,12.4032,11.7879,13.3012,11.9004
2017/9/14 11:00,10.737,74.4,6.4,11.9,11.9414,12.7214,12.8188,12.4252,11.9019,12.0384,13.9277,12.6522
2017/9/14 12:00,11.521,71,6.4,14.3,15.1372,16.1694,15.8887,15.1224,15.4102,14.6059,14.053,15.4704
2017/9/14 13:00,10.019,87.2,8,16.3,10.8129,10.8393,11.4397,11.9232,12.2779,10.1591,11.8598,11.0232
2017/9/14 14:00,11.561,75.6,7.4,10.3,12.1295,11.9687,12.5681,11.9232,12.6539,11.8505,11.9852,11.8378
2017/9/14 15:00,10.313,83.4,7.6,10.3,11.3145,11.404,11.5651,11.0445,11.2125,10.723,11.2957,10.7099
2017/9/14 16:00,10.703,84,8.1,10.3,11.7534,11.4668,12.192,11.9232,12.3406,11.2241,11.233,12.2137
2017/9/14 17:00,9.827,92,8.6,6.7,10.3113,10.2117,10.4992,10.1656,10.2722,9.9711,10.1672,10.0832
2017/9/14 18:00,10.114,82.3,7.2,5.9,9.8096,9.7723,10.0602,9.6005,9.5825,9.2192,9.7283,9.8325
2017/9/14 19:00,9.405,84,6.8,3.6,8.7433,9.3329,8.994,8.47,8.3283,8.6553,8.5995,9.143
2017/9/14 20:00,7.951,86.9,5.9,2.8,6.6099,6.8838,6.8607,6.7736,6.9483,6.8377,6.7802,7.0113
2017/9/14 21:00,7.26,90.2,5.8,0.8,5.1662,5.69,5.5426,4.9507,5.2541,6.2108,5.5879,5.4433
2017/9/14 22:00,7.895,91.7,6.6,1.6,7.4257,7.5119,7.551,7.1507,7.0737,7.8405,7.4076,7.5756
2017/9/14 23:00,7.041,94.7,6.3,0.4,6.1706,6.067,5.7937,5.4536,5.4424,5.7092,5.3996,5.6942
2017/9/15 0:00,6.267,97.2,5.9,0,4.1616,4.1815,3.7217,3.4413,3.371,5.0822,3.6419,3.6238
2017/9/15 1:00,4.833,99,4.7,0.4,1.0835,1.3515,2.0885,1.5538,1.4243,3.4517,1.5695,1.9293
2017/9/15 2:00,5.106,100,5.1,0,1.9632,2.8611,2.0885,1.8685,1.2987,4.2043,2.386,1.9921
2017/9/15 3:00,6.378,100,6.4,0.8,6.5472,6.5697,6.2958,5.8937,5.7561,6.5242,6.341,6.196
2017/9/15 4:00,7.696,100,7.7,2.8,7.865,7.8887,7.802,7.7162,7.7638,7.9032,7.8467,7.8264
2017/9/15 5:00,7.771,100,7.8,2.4,7.614,7.7003,7.6137,7.4648,7.5129,7.6525,7.7213,7.5756
2017/9/15 6:00,7.62,100,7.6,0.8,7.4885,7.5119,7.4882,7.402,7.4501,7.4018,7.4703,7.4502
2017/9/15 7:00,7.792,99.3,7.7,4.8,7.614,7.6375,7.6137,7.4648,7.5756,7.7152,7.5331,7.5756
2017/9/15 8:00,7.904,99.9,7.9,1.6,7.865,8.1399,8.053,7.9046,8.0147,8.0286,8.2231,8.0772
2017/9/15 9:00,9.28,93.8,8.3,6.3,9.6842,10.3372,10.4365,9.9773,10.0214,10.0338,10.2299,10.1459
2017/9/15 10:00,10.647,85.2,8.3,6.3,11.5026,12.0314,13.0694,12.9899,13.719,11.2241,12.9879,12.2137
2017/9/15 11:00,12.546,77.9,8.8,8.3,14.8867,18.5498,18.894,18.3187,18.1024,15.2945,15.0553,17.6613
2017/9/15 12:00,11.697,77.9,8,10.7,13.0069,13.5994,13.6334,13.7427,13.8443,12.5394,13.3639,13.3412
2017/9/15 13:00,12.682,77.9,8.9,7.9,14.1975,14.7906,14.5106,14.1817,14.3455,14.5432,15.118,14.218
2017/9/15 14:00,12.688,75.3,8.4,7.9,13.6336,14.0383,14.1974,14.119,14.5334,13.5414,13.9904,13.9049
2017/9/15 15:00,12.221,75.3,8,10.3,13.0069,13.2858,13.2575,13.4291,13.5311,12.9152,13.5518,13.3412
2017/9/15 16:00,12.278,76.7,8.3,6.3,13.3203,13.5994,13.5708,13.4291,13.4684,13.6667,13.7398,13.6544
2017/9/15 17:00,12.291,75,8,9.1,13.383,13.5367,13.2575,13.0527,13.0299,12.9778,13.4892,13.1533
2017/9/15 18:00,11.969,73,7.3,7.9,13.1323,13.5367,13.0068,14.1817,12.3406,12.3516,12.5492,13.717
2017/9/15 19:00,9.56,85.2,7.2,3.2,8.1787,7.5119,7.7392,7.2135,7.3874,8.0286,7.3449,8.0145
2017/9/15 20:00,7.225,89.6,5.6,0.4,4.2872,4.4958,4.4752,4.1961,4.1243,5.5838,4.3325,4.565
2017/9/15 21:00,5.916,95.1,5.2,0,3.3452,3.4271,3.282,2.6235,2.3663,4.5179,3.0768,3.2473
2017/9/15 22:00,5.249,98.1,5,0.8,3.2195,3.4271,2.968,2.7494,2.4291,3.828,3.2024,3.1846
2017/9/15 23:00,5.104,96.6,4.6,0.8,3.5964,3.7414,2.8424,2.1831,1.9267,3.5772,3.0768,2.8708
2017/9/16 0:00,4.889,100,4.9,1.6,3.7848,3.8672,3.7217,3.5671,3.4965,3.7653,3.7047,3.8748
2017/9/16 1:00,4.955,100,5,0.8,3.7848,3.8043,3.8473,3.4413,3.4965,4.0162,3.5791,3.7493
2017/9/16 2:00,4.625,100,4.6,1.2,2.4658,2.6096,1.3974,0.9873,0.6705,3.7653,1.5695,1.3016
2017/9/16 3:00,3.352,99,3.2,0,2.9055,2.1064,1.4602,0.7985,0.859,1.9463,1.1298,1.1132
